sentence,token,position,token_type,analysis_type,pos,dep,full_source_entropy_bits,full_source_surprisal_bits,full_source_topk_entropy_k5_bits,full_source_topk_mass_k5,full_source_entmax_entropy_bits,full_source_entmax_surprisal_bits,full_source_entmax_topk_entropy_k5_bits,full_source_entmax_topk_mass_k5,full_source_entmax_branching_choices,full_bigram_source_entropy_bits,full_bigram_source_surprisal_bits,full_bigram_source_topk_entropy_k5_bits,full_bigram_source_topk_mass_k5,full_bigram_source_entmax_entropy_bits,full_bigram_source_entmax_surprisal_bits,full_bigram_source_entmax_topk_entropy_k5_bits,full_bigram_source_entmax_topk_mass_k5,full_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,full_target_entropy_bits,full_target_surprisal_bits,full_target_topk_entropy_k5_bits,full_target_topk_mass_k5,full_target_entmax_entropy_bits,full_target_entmax_surprisal_bits,full_target_entmax_topk_entropy_k5_bits,full_target_entmax_topk_mass_k5,full_target_entmax_branching_choices,full_bigram_target_entropy_bits,full_bigram_target_surprisal_bits,full_bigram_target_topk_entropy_k5_bits,full_bigram_target_topk_mass_k5,full_bigram_target_entmax_entropy_bits,full_bigram_target_entmax_surprisal_bits,full_bigram_target_entmax_topk_entropy_k5_bits,full_bigram_target_entmax_topk_mass_k5,full_bigram_target_entmax_branching_choices
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,6,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.2789793014526367,0.16642318425190805,0.10400807857513428,0.9004804491996765,-0.0,-0.0,-0.0,1.0,1.0,2.34806227684021,0.21953091864031463,0.30027252435684204,0.8924827575683594,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁was,7,target,full,AUX,aux,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,3.8948559761047363,15.98469078779109,1.271396279335022,0.8660066723823547,0.4791678786277771,20.0,0.4791678786277771,1.0,2.0,8.101898193359375,2.201404996212946,1.9542608261108398,0.5146911144256592,1.0273959636688232,0.7556027725586582,1.0273959636688232,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁playing,8,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.533838987350464,0.28639742793472206,0.5314158201217651,0.8934120535850525,-0.0,-0.0,-0.0,1.0,1.0,8.772161483764648,1.7314692787942503,1.5144885778427124,0.45683571696281433,0.4542267620563507,0.1446406456206225,0.4542267620563507,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁in,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.6374735832214355,0.25633844905860603,0.42980489134788513,0.8958292603492737,-0.0,-0.0,-0.0,1.0,1.0,3.3620188236236572,0.38304929947413274,0.5279844999313354,0.8305869698524475,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,10,target,full,DET,det,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,1.176366925239563,0.11515147606034108,0.2592291235923767,0.9545055627822876,-0.0,-0.0,-0.0,1.0,1.0,4.293431282043457,1.2925427045491402,1.5534708499908447,0.8378048539161682,0.985472559928894,0.8088490423351472,0.985472559928894,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,3.4835004806518555,0.4612776248150587,0.8509717583656311,0.8636401891708374,-0.0,-0.0,-0.0,1.0,1.0,2.0299549102783203,0.32500963654755294,0.7123928070068359,0.9194469451904297,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.2966089248657227,9.314303413443652,0.10181940346956253,0.898679256439209,-0.0,20.0,-0.0,1.0,1.0,3.037825107574463,0.2701983866020885,0.33084091544151306,0.8682340383529663,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁He,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,4.845879554748535,17.447607171088134,1.4852826595306396,0.7842791676521301,0.9129721522331238,20.0,0.9129721522331238,1.0,2.0,6.800698280334473,5.622079244903599,1.957992434501648,0.5843448638916016,1.2119202613830566,20.0,1.2119202613830566,1.000000238418579,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁gave,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,3.5628886222839355,11.90117066009338,1.1854248046875,0.8642070293426514,0.6751910448074341,20.0,0.6751912236213684,1.0000001192092896,2.0,5.116312026977539,0.8980288159427011,1.2546871900558472,0.732642650604248,0.2026817500591278,0.046424114490760844,0.2026817500591278,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,15,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,5.64268684387207,11.088913814358527,1.3717505931854248,0.6873204708099365,0.08046291023492813,20.0,0.080462746322155,0.9999998807907104,3.0,3.4967496395111084,0.5624785273491693,0.9899091124534607,0.8534920811653137,0.154119610786438,0.032523584278443485,0.15411944687366486,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁ball,16,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.8400769233703613,0.27706159047453155,0.42876356840133667,0.8798328042030334,-0.0,-0.0,-0.0,1.0,1.0,3.997905731201172,0.4516794697341921,0.5106499791145325,0.8000529408454895,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁to,17,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.7842965126037598,3.3715997397050494,0.7009601593017578,0.8968574404716492,-0.0,20.0,-0.0,1.0,1.0,3.518765687942505,0.5487473770667544,1.0463941097259521,0.8635319471359253,0.008461869321763515,0.0010262414272823065,0.008461869321763515,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,18,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,1.176366925239563,0.11515147606034108,0.2592291235923767,0.9545055627822876,-0.0,-0.0,-0.0,1.0,1.0,4.293431282043457,1.2925427045491402,1.5534708499908447,0.8378048539161682,0.985472559928894,0.8088490423351472,0.985472559928894,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,19,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.2789793014526367,0.16642318425190805,0.10400807857513428,0.9004804491996765,-0.0,-0.0,-0.0,1.0,1.0,2.34806227684021,0.21953091864031463,0.30027252435684204,0.8924827575683594,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,20,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.2966089248657227,9.314303413443652,0.10181940346956253,0.898679256439209,-0.0,20.0,-0.0,1.0,1.0,3.037825107574463,0.2701983866020885,0.33084091544151306,0.8682340383529663,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,21,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,2.182605028152466,21.32365430666668,0.07088018953800201,0.9041497707366943,-0.0,20.0,-0.0,1.0,1.0,2.976174831390381,0.3483300840971333,0.5583677887916565,0.8839282393455505,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,<pad>,22,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,<pad>,23,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,4.0,A boy with a cat was playing in the yard. He gave a ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9691567420959473,0.32075638007987023,0.48599323630332947,0.8788743019104004,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,4.484262943267822,1.7085886976605824,1.9230189323425293,0.8123326301574707,1.3004231452941895,1.0262146250485857,1.3004231452941895,0.9999998807907104,4.0,11.364225387573242,30.599795593748603,1.7666243314743042,0.2872377038002014,0.5597808957099915,20.0,0.5597810745239258,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁In,2,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,4.846912384033203,5.0863149161582175,1.751863718032837,0.770158052444458,0.9661880731582642,20.0,0.9661882519721985,1.000000238418579,3.0,3.466029644012451,0.6903364457702096,1.3684966564178467,0.8605628609657288,0.03078339993953705,0.004563546491472344,0.03078339993953705,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,3,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,2.249436855316162,18.782600018398252,0.08882174640893936,0.900999903678894,-0.0,20.0,-0.0,1.0,1.0,3.8435580730438232,0.6716948693877057,1.1301862001419067,0.850716769695282,0.4320201277732849,0.133957106598575,0.432019978761673,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,4,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,1.9358315467834473,4.129424377485887,0.7226619720458984,0.9132102727890015,-0.0,20.0,-0.0,1.0,1.0,2.4329404830932617,0.33351570265927,0.6986171007156372,0.8977092504501343,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.802196502685547,0.4437975510889676,0.5937055349349976,0.8192503452301025,-0.0,-0.0,-0.0,1.0,1.0,3.733070135116577,0.9007929883319171,1.2354097366333008,0.8518064618110657,0.8399892449378967,0.4520063294923057,0.8399892449378967,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,6,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,5.3846940994262695,0.9363053978180916,1.2523492574691772,0.696872889995575,0.00041107588913291693,3.542886109480321e-05,0.00041107588913291693,1.0,2.0,4.560006141662598,0.8839978282957103,1.1226544380187988,0.796004056930542,0.7319313883781433,0.331080291713514,0.7319313883781433,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁with,7,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,5.866110324859619,8.44019127639656,2.10722279548645,0.7409698367118835,1.7620556354522705,20.0,1.7620556354522705,1.0000001192092896,4.0,7.1265764236450195,2.164055430569361,2.0119667053222656,0.671546459197998,1.5604459047317505,1.3122855924338697,1.5604459047317505,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,8,target,full,DET,det,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.802196502685547,0.4437975510889676,0.5937055349349976,0.8192503452301025,-0.0,-0.0,-0.0,1.0,1.0,3.733070135116577,0.9007929883319171,1.2354097366333008,0.8518064618110657,0.8399892449378967,0.4520063294923057,0.8399892449378967,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,9,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,2.167290687561035,0.15364104933219772,0.0726928859949112,0.9052077531814575,-0.0,-0.0,-0.0,1.0,1.0,1.3459348678588867,0.10888604186558404,0.12566426396369934,0.939927875995636,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁was,10,target,full,AUX,aux,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.366755485534668,13.634128538262983,1.1221168041229248,0.8592654466629028,0.381179541349411,20.0,0.38117942214012146,0.9999999403953552,2.0,5.276292324066162,5.194102064216035,1.075331687927246,0.7218608856201172,-0.0,20.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁having,11,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,1.0211036205291748,0.11954786508303908,0.2995288670063019,0.9628468751907349,-0.0,-0.0,-0.0,1.0,1.0,9.275201797485352,5.391261266295522,1.5457319021224976,0.42552125453948975,0.40983355045318604,20.0,0.40983355045318604,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁fun,12,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,5.486372470855713,12.13002339603492,1.7409042119979858,0.6992400288581848,0.7049238085746765,20.0,0.7049238085746765,1.0,3.0,5.948490619659424,1.2746774322511245,1.3522932529449463,0.7242648005485535,0.9244813919067383,0.5986925959656765,0.9244812726974487,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,13,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,6.073860168457031,9.912914032075102,1.4361573457717896,0.6611459851264954,0.7144289016723633,20.0,0.7144290208816528,1.0000001192092896,2.0,2.57065486907959,0.20453984878473955,0.2128000557422638,0.8900631666183472,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁The,14,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.782735824584961,0.8967573405545495,1.2800946235656738,0.8560791015625,0.820408046245575,0.42632068776907744,0.820408046245575,1.0,2.0,7.445198059082031,4.377827947855633,2.0124807357788086,0.5087827444076538,1.2549279928207397,9.447523909700537,1.2549279928207397,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,15,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,5.3846940994262695,0.9363053978180916,1.2523492574691772,0.696872889995575,0.00041107588913291693,3.542886109480321e-05,0.00041107588913291693,1.0,2.0,4.560006141662598,0.8839978282957103,1.1226544380187988,0.796004056930542,0.7319313883781433,0.331080291713514,0.7319313883781433,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁gave,16,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.880796432495117,1.2416018041337626,1.452314853668213,0.8545319437980652,0.9911801815032959,0.8488395752243727,0.9911801815032959,1.0,2.0,5.66285514831543,1.0580372869565886,1.3541878461837769,0.671606719493866,0.2443895936012268,0.059582622540259665,0.2443895936012268,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,17,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,3.802196502685547,0.4437975510889676,0.5937055349349976,0.8192503452301025,-0.0,-0.0,-0.0,1.0,1.0,3.733070135116577,0.9007929883319171,1.2354097366333008,0.8518064618110657,0.8399892449378967,0.4520063294923057,0.8399892449378967,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁ball,18,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,2.427584171295166,8.129974840585453,0.14353837072849274,0.8936658501625061,-0.0,20.0,-0.0,1.0,1.0,5.518117904663086,0.6870399293233719,0.7209557294845581,0.7237023115158081,0.0003142314380966127,2.6313585549762866e-05,0.0003142314380966127,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁to,19,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,0.791784405708313,15.551891762655336,0.16471587121486664,0.9705705046653748,-0.0,20.0,-0.0,1.0,1.0,3.6419527530670166,0.7278967910194015,1.28876531124115,0.8747299909591675,0.42918795347213745,0.12733441837974155,0.4291878044605255,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,20,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,2.249436855316162,18.782600018398252,0.08882174640893936,0.900999903678894,-0.0,20.0,-0.0,1.0,1.0,3.8435580730438232,0.6716948693877057,1.1301862001419067,0.850716769695282,0.4320201277732849,0.133957106598575,0.432019978761673,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,21,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,2.167290687561035,0.15364104933219772,0.0726928859949112,0.9052077531814575,-0.0,-0.0,-0.0,1.0,1.0,1.3459348678588867,0.10888604186558404,0.12566426396369934,0.939927875995636,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,22,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,6.073860168457031,9.912914032075102,1.4361573457717896,0.6611459851264954,0.7144289016723633,20.0,0.7144290208816528,1.0000001192092896,2.0,2.57065486907959,0.20453984878473955,0.2128000557422638,0.8900631666183472,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,23,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,5.0,In the yard a boy with a cat was having fun. The boy gave a ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9691567420959473,0.32075638007987023,0.48599323630332947,0.8788743019104004,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,0,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,2.226759910583496,22.61253244101803,0.5302717685699463,0.8940889835357666,-0.0,20.0,-0.0,1.0,1.0,3.1757423877716064,0.5554870418875993,0.8370562195777893,0.8863109946250916,0.49857258796691895,0.16740179447232728,0.49857258796691895,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,en_XX,1,target,full,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,4.4842634201049805,1.821822079467324,1.9230190515518188,0.8123326301574707,1.3004233837127686,1.1925138857139355,1.300423264503479,0.9999999403953552,4.0,11.364225387573242,30.599795593748603,1.7666243314743042,0.2872377038002014,0.5597808957099915,20.0,0.5597810745239258,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁A,2,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,5.955533981323242,13.3231312711368,1.6206278800964355,0.6676644682884216,0.9485611915588379,20.0,0.9485611915588379,1.0000001192092896,3.0,3.466029644012451,3.4090136165828895,1.3684966564178467,0.8605628609657288,0.03078339993953705,8.306674804991053,0.03078339993953705,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,3,target,full,NOUN,nsubj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,5.517482280731201,1.090752920411904,1.4447146654129028,0.70390784740448,0.47483643889427185,0.15497365290302545,0.4748363196849823,0.9999999403953552,2.0,4.523683547973633,1.484400249692557,1.1946196556091309,0.7993789315223694,0.9906731247901917,1.1739485084595953,0.9906731247901917,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁with,4,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,4.017173767089844,2.7644917391325574,1.7296781539916992,0.8113741874694824,0.8028259873390198,3.154696982590835,0.8028260469436646,1.0000001192092896,3.0,7.713282108306885,1.3846398851297044,1.6317178010940552,0.6185115575790405,0.5241888761520386,0.17057503805502197,0.5241886377334595,0.9999997615814209,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,5,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,2.9678075313568115,8.099733676022272,0.7387310862541199,0.8862854838371277,-0.0,20.0,-0.0,1.0,1.0,3.5928049087524414,0.7278982152280715,1.1740273237228394,0.8608441948890686,0.6152639389038086,0.23816667384502543,0.6152639389038086,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,6,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,2.4498915672302246,12.739652112544855,0.07006791979074478,0.8904274702072144,-0.0,20.0,-0.0,1.0,1.0,0.9318627715110779,0.0748186542087907,0.1125599592924118,0.960767388343811,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁had,7,target,full,VERB,ROOT,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,5.5615949630737305,12.2713958265769,1.9340064525604248,0.7614532113075256,1.2561733722686768,20.0,1.2561733722686768,0.9999999403953552,4.0,8.101898193359375,2.5959592560005342,1.954259991645813,0.5146912336349487,1.02739679813385,1.3200515662491694,1.0273966789245605,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁fun,8,target,full,NOUN,dobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,3.7819807529449463,15.27406225121254,1.1582043170928955,0.8689985275268555,0.5665112733840942,20.0,0.5665112733840942,1.0,2.0,5.6943678855896,1.428602050468195,1.607450008392334,0.73046875,0.9596920013427734,0.6951625595109433,0.9596920013427734,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁in,9,target,full,ADP,prep,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,2.4139537811279297,11.955002295700554,0.5506219863891602,0.903770923614502,-0.0,20.0,-0.0,1.0,1.0,3.06044864654541,0.4354939134155875,0.8451697826385498,0.8808950781822205,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,10,target,full,DET,det,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,0.6945285201072693,0.06107435288655843,0.14206327497959137,0.9744381308555603,-0.0,-0.0,-0.0,1.0,1.0,3.9230501651763916,0.7244408204532335,1.2106163501739502,0.8494083881378174,0.5023508071899414,0.16943450432142437,0.5023506283760071,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,11,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,1.8891080617904663,18.298787043442236,0.8233783841133118,0.937743067741394,0.011347413063049316,20.0,0.011347413063049316,1.0,2.0,1.859792709350586,0.27515935993572577,0.6320372223854065,0.9264709949493408,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,12,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,6.921658992767334,5.73176013855588,1.7496616840362549,0.532966673374176,0.8598408699035645,20.0,0.8598407506942749,0.9999997615814209,3.0,2.6367130279541016,0.20184861469037807,0.15528294444084167,0.8847189545631409,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁The,13,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,4.0150651931762695,1.2865250655404574,1.3557969331741333,0.8442056179046631,0.9980205297470093,0.9263539527550069,0.9980205297470093,1.0,2.0,7.174581050872803,4.8580327467102995,2.0607450008392334,0.5413278937339783,1.3863078355789185,20.0,1.386307954788208,1.0,4.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,14,target,full,NOUN,pobj,,,,,,,,,,,,,,,,,,,6.0,A boy with a cat had fun in the yard. The boy gave a ball to the cat.,5.517482280731201,1.090752920411904,1.4447146654129028,0.70390784740448,0.47483643889427185,0.15497365290302545,0.4748363196849823,0.9999999403953552,2.0,4.523683547973633,1.484400249692557,1.1946196556091309,0.7993789315223694,0.9906731247901917,1.1739485084595953,0.9906731247901917,1.0,2.0
