sentence,token,position,token_type,analysis_type,pos,dep,conditional_source_entropy_bits,conditional_source_surprisal_bits,conditional_source_topk_entropy_k5_bits,conditional_source_topk_mass_k5,conditional_source_entmax_entropy_bits,conditional_source_entmax_surprisal_bits,conditional_source_entmax_topk_entropy_k5_bits,conditional_source_entmax_topk_mass_k5,conditional_source_entmax_branching_choices,conditional_bigram_source_entropy_bits,conditional_bigram_source_surprisal_bits,conditional_bigram_source_topk_entropy_k5_bits,conditional_bigram_source_topk_mass_k5,conditional_bigram_source_entmax_entropy_bits,conditional_bigram_source_entmax_surprisal_bits,conditional_bigram_source_entmax_topk_entropy_k5_bits,conditional_bigram_source_entmax_topk_mass_k5,conditional_bigram_source_entmax_branching_choices,candidate_idx,target_sentence,conditional_target_entropy_bits,conditional_target_surprisal_bits,conditional_target_topk_entropy_k5_bits,conditional_target_topk_mass_k5,conditional_target_entmax_entropy_bits,conditional_target_entmax_surprisal_bits,conditional_target_entmax_topk_entropy_k5_bits,conditional_target_entmax_topk_mass_k5,conditional_target_entmax_branching_choices,conditional_bigram_target_entropy_bits,conditional_bigram_target_surprisal_bits,conditional_bigram_target_topk_entropy_k5_bits,conditional_bigram_target_topk_mass_k5,conditional_bigram_target_entmax_entropy_bits,conditional_bigram_target_entmax_surprisal_bits,conditional_bigram_target_entmax_topk_entropy_k5_bits,conditional_bigram_target_entmax_topk_mass_k5,conditional_bigram_target_entmax_branching_choices
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁was,5,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,11.822382926940918,14.425935131178578,2.2794182300567627,0.1870940923690796,2.454472064971924,20.0,2.0890917778015137,0.8963131904602051,7.0,8.101898193359375,2.201404996212946,1.9542608261108398,0.5146911144256592,1.0273959636688232,0.7556027725586582,1.0273959636688232,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁playing,6,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,8.411128044128418,17.460961086123632,1.6916717290878296,0.48967641592025757,0.23654542863368988,20.0,0.23654542863368988,1.0,3.0,8.772161483764648,1.7314692787942503,1.5144885778427124,0.45683571696281433,0.4542267620563507,0.1446406456206225,0.4542267620563507,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁in,7,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,9.078940391540527,7.39623501447941,2.063629150390625,0.49205270409584045,1.6376874446868896,20.0,1.6376874446868896,0.9999998807907104,4.0,3.3620188236236572,0.38304929947413274,0.5279844999313354,0.8305869698524475,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,8,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,7.6145782470703125,3.436075725355756,1.9768590927124023,0.5360585451126099,1.216243863105774,3.1846066379873106,1.2162437438964844,0.9999998807907104,4.0,3.586838960647583,2.3176400454918205,1.1649466753005981,0.8615049123764038,0.578221321105957,2.860249912771772,0.5782212018966675,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,9,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,11.66761589050293,18.09806679297041,1.2750730514526367,0.3685249984264374,0.2762841284275055,20.0,0.2762841284275055,1.0,2.0,2.0299549102783203,0.32500963654755294,0.7123928070068359,0.9194469451904297,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,12.231529235839844,7.335338751416266,1.7398685216903687,0.21637801826000214,0.8410451412200928,20.0,0.8410451412200928,0.9999998807907104,2.0,2.569578170776367,0.19631513462674383,0.16735735535621643,0.8893334269523621,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁The,11,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,5.288327693939209,16.383886337517986,1.397321105003357,0.7783543467521667,0.8354063034057617,20.0,0.8354063630104065,1.0,3.0,6.800698280334473,4.9960787977848256,1.957992434501648,0.5843448638916016,1.2119202613830566,20.0,1.2119202613830566,1.000000238418579,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,12,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,3.853928565979004,16.843953350126775,0.5072866082191467,0.8186532258987427,-0.0,20.0,-0.0,1.0,1.0,4.85260009765625,1.6783615529708418,1.1924375295639038,0.7776823043823242,0.9570000171661377,1.4015051333088508,0.9570000171661377,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁gave,13,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,9.953595161437988,20.21502934611904,1.5644387006759644,0.408383309841156,0.9182519912719727,20.0,0.9182519912719727,1.0,2.0,6.5684099197387695,1.3610679912247918,1.6231564283370972,0.6243405342102051,0.5065809488296509,0.1442557057476654,0.5065810680389404,1.0000001192092896,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,14,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,7.6145782470703125,3.436075725355756,1.9768590927124023,0.5360585451126099,1.216243863105774,3.1846066379873106,1.2162437438964844,0.9999998807907104,4.0,3.586838960647583,2.3176400454918205,1.1649466753005981,0.8615049123764038,0.578221321105957,2.860249912771772,0.5782212018966675,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,15,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,11.142766952514648,14.931713569899456,1.6637343168258667,0.37233084440231323,0.9513187408447266,20.0,0.951318621635437,0.9999998807907104,3.0,5.886833667755127,4.13488570157195,0.865984320640564,0.7120785117149353,-0.0,20.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,16,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,12.551963806152344,13.300147258974402,2.1808130741119385,0.12413336336612701,2.0683021545410156,20.0,1.6438956260681152,0.9144234657287598,10.0,3.298738956451416,0.5105392156060723,0.9336369037628174,0.8692874908447266,0.12420106679201126,0.024724984948291964,0.12420106679201126,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁ball,17,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,10.626073837280273,12.899824051019086,2.0475687980651855,0.34952512383461,1.2874057292938232,20.0,1.2874058485031128,0.9999998807907104,4.0,5.302900791168213,0.7472206778034227,0.8864173293113708,0.7408128976821899,0.22028599679470062,0.051839819747362716,0.2202858328819275,0.9999999403953552,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,18,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,12.231529235839844,7.335338751416266,1.7398685216903687,0.21637801826000214,0.8410451412200928,20.0,0.8410451412200928,0.9999998807907104,2.0,2.569578170776367,0.19631513462674383,0.16735735535621643,0.8893334269523621,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,19,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,3.6820693016052246,2.1983871482823063,0.9275315403938293,0.8516469597816467,0.6218845844268799,2.6909083921540446,0.6218844652175903,0.9999999403953552,2.0,3.1378912925720215,0.42220804793602573,0.6624996662139893,0.8791806101799011,0.09281738102436066,0.01719699194924211,0.09281738102436066,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,<pad>,20,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,8.931632041931152,19.330037121931486,0.08940741419792175,0.5547547936439514,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,<pad>,21,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,1.0,A boy with a cat was playing in the yard. The boy gave the cat a ball.,8.931632041931152,19.330037121931486,0.08940741419792175,0.5547547936439514,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,5.288327693939209,12.823915593696759,1.397321105003357,0.7783543467521667,0.8354063034057617,20.0,0.8354063630104065,1.0,3.0,6.800699710845947,2.376358812213107,1.9579907655715942,0.584344744682312,1.2119178771972656,1.292727451027216,1.2119178771972656,0.9999998807907104,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,8.180845260620117,15.961387227251464,1.6723687648773193,0.526556134223938,0.3782140016555786,20.0,0.3782140016555786,1.0,2.0,9.069525718688965,3.9950031085158866,1.845499038696289,0.4472240209579468,0.7409314513206482,4.146808586082649,0.7409312725067139,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁with,2,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,11.437658309936523,20.74872766561,2.157846450805664,0.2627745568752289,1.555234670639038,20.0,1.555234670639038,1.000000238418579,5.0,7.713282108306885,1.3846398851297044,1.6317178010940552,0.6185115575790405,0.5241888761520386,0.17057503805502197,0.5241886377334595,0.9999997615814209,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,3,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,7.656645774841309,3.2917672170604004,1.8807883262634277,0.5216725468635559,0.8806596994400024,2.634074622022216,0.8806596994400024,1.0,4.0,2.727672576904297,0.2996518324516545,0.5390597581863403,0.8836944699287415,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,4,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,9.792621612548828,14.362941695759162,0.8055075407028198,0.4850207567214966,-0.0,20.0,-0.0,1.0,1.0,1.3516979217529297,0.11231426442485966,0.1536509394645691,0.9410873651504517,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁was,5,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,11.822382926940918,14.425935131178578,2.2794182300567627,0.1870940923690796,2.454472064971924,20.0,2.0890917778015137,0.8963131904602051,7.0,8.101898193359375,2.2014063804543405,1.954259991645813,0.5146912336349487,1.02739679813385,0.7556062569386282,1.0273966789245605,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁playing,6,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,8.411128044128418,17.460961086123632,1.6916717290878296,0.48967641592025757,0.23654542863368988,20.0,0.23654542863368988,1.0,3.0,8.772161483764648,1.731468564924904,1.514487862586975,0.4568358063697815,0.4542253017425537,0.14463988514431458,0.4542253017425537,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁in,7,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,9.078940391540527,7.39623501447941,2.063629150390625,0.49205270409584045,1.6376874446868896,20.0,1.6376874446868896,0.9999998807907104,4.0,3.362034320831299,0.38305176657567136,0.5279862880706787,0.8305858969688416,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,8,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,7.290488243103027,10.945429629404469,1.8096483945846558,0.5847167372703552,0.5534639954566956,20.0,0.553463876247406,0.9999999403953552,4.0,3.235969066619873,3.1410179150974904,0.9235132932662964,0.8756538033485413,0.05145377665758133,7.429125513554106,0.05145377665758133,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,9,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,11.66761589050293,18.09806679297041,1.2750730514526367,0.3685249984264374,0.2762841284275055,20.0,0.2762841284275055,1.0,2.0,2.029958486557007,0.3250122218057471,0.7123970985412598,0.9194467663764954,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,12.488069534301758,9.261974556582436,2.2249250411987305,0.1486234962940216,1.9121851921081543,20.0,1.8481394052505493,0.9903178215026855,7.0,2.5952095985412598,0.20394622714328553,0.19339066743850708,0.8886589407920837,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁A,11,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,5.288327693939209,12.823915593696759,1.397321105003357,0.7783543467521667,0.8354063034057617,20.0,0.8354063630104065,1.0,3.0,6.800699710845947,2.376358812213107,1.9579907655715942,0.584344744682312,1.2119178771972656,1.292727451027216,1.2119178771972656,0.9999998807907104,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,12,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,8.180845260620117,15.961387227251464,1.6723687648773193,0.526556134223938,0.3782140016555786,20.0,0.3782140016555786,1.0,2.0,9.069525718688965,3.9950031085158866,1.845499038696289,0.4472240209579468,0.7409314513206482,4.146808586082649,0.7409312725067139,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁gave,13,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,9.171801567077637,21.225389161914915,1.306140422821045,0.44007498025894165,0.0005337338661774993,20.0,0.0005337338661774993,1.0,2.0,3.614107608795166,6.02008973262179,0.7980761528015137,0.8250436186790466,2.2328807972371578e-05,20.0,2.2328807972371578e-05,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,14,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,7.656645774841309,3.2917672170604004,1.8807883262634277,0.5216725468635559,0.8806596994400024,2.634074622022216,0.8806596994400024,1.0,4.0,2.727672576904297,0.2996518324516545,0.5390597581863403,0.8836944699287415,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁ball,15,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,11.708183288574219,11.953191223127739,2.2545504570007324,0.2637135982513428,2.002864360809326,20.0,1.9894452095031738,0.9984771609306335,6.0,4.586480140686035,0.5582197813216905,0.6600709557533264,0.7758390307426453,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁to,16,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,12.534523963928223,7.1084565682240735,1.8333673477172852,0.17296461760997772,0.9778690338134766,20.0,0.9778690338134766,1.0,2.0,4.200706481933594,1.0455393709455414,1.464531660079956,0.8509626984596252,0.8810216784477234,0.5141194802350683,0.8810217380523682,1.0000001192092896,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,17,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,7.290488243103027,10.945429629404469,1.8096483945846558,0.5847167372703552,0.5534639954566956,20.0,0.553463876247406,0.9999999403953552,4.0,3.235969066619873,3.1410179150974904,0.9235132932662964,0.8756538033485413,0.05145377665758133,7.429125513554106,0.05145377665758133,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,18,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,9.792621612548828,14.362941695759162,0.8055075407028198,0.4850207567214966,-0.0,20.0,-0.0,1.0,1.0,1.3516979217529297,0.11231426442485966,0.1536509394645691,0.9410873651504517,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,19,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,12.488069534301758,9.261974556582436,2.2249250411987305,0.1486234962940216,1.9121851921081543,20.0,1.8481394052505493,0.9903178215026855,7.0,2.5952095985412598,0.20394622714328553,0.19339066743850708,0.8886589407920837,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,</s>,20,target,conditional,SPECIAL,SPECIAL,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,4.561291694641113,1.54491902890822,1.113750696182251,0.80477374792099,0.9736393690109253,1.3050384477565493,0.9736393690109253,1.0,2.0,3.0404984951019287,0.35184323055061534,0.544335126876831,0.8784486055374146,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,<pad>,21,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,2.0,A boy with a cat was playing in the yard. A boy gave a ball to the cat.,3.743946075439453,21.067585808414897,0.13156430423259735,0.8153983950614929,-0.0,20.0,-0.0,1.0,1.0,,,,,,,,,
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁A,0,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.466029644012451,3.4090136165828895,1.3684966564178467,0.8605628609657288,0.03078339993953705,8.306674804991053,0.03078339993953705,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,1,target,conditional,NOUN,nsubj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,3.7343857288360596,17.414289454058768,0.46008577942848206,0.8247880339622498,-0.0,20.0,-0.0,1.0,1.0,4.812834739685059,1.3921855772293432,1.2170277833938599,0.7820665836334229,0.9999566674232483,0.9888618263408989,0.9999566674232483,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁with,2,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,11.437658309936523,20.74872766561,2.157846450805664,0.2627745568752289,1.555234670639038,20.0,1.555234670639038,1.000000238418579,5.0,7.713282108306885,1.3846398851297044,1.6317178010940552,0.6185115575790405,0.5241888761520386,0.17057503805502197,0.5241886377334595,0.9999997615814209,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,3,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,7.71687650680542,2.9798745928343804,1.98294198513031,0.5286188125610352,1.3016071319580078,2.058948004346926,1.3016072511672974,0.9999999403953552,3.0,3.5168468952178955,0.6995917167324103,1.1468820571899414,0.8653863072395325,0.5853844881057739,0.2183263240973271,0.5853843688964844,0.9999998807907104,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁cat,4,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,8.980340957641602,14.391228560170282,0.6651641130447388,0.5336541533470154,-0.0,20.0,-0.0,1.0,1.0,0.9425574541091919,0.07529729769401607,0.11193859577178955,0.9604011178016663,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁was,5,target,conditional,AUX,aux,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,11.822382926940918,14.425935131178578,2.2794182300567627,0.1870940923690796,2.454472064971924,20.0,2.0890917778015137,0.8963131904602051,7.0,8.101898193359375,2.2014063804543405,1.954259991645813,0.5146912336349487,1.02739679813385,0.7556062569386282,1.0273966789245605,0.9999999403953552,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁having,6,target,conditional,VERB,ROOT,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,8.411128044128418,20.952237704705162,1.6916717290878296,0.48967641592025757,0.23654542863368988,20.0,0.23654542863368988,1.0,3.0,8.772161483764648,5.904972952722415,1.514487862586975,0.4568358063697815,0.4542253017425537,20.0,0.4542253017425537,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁fun,7,target,conditional,NOUN,dobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,11.048593521118164,12.267721487325137,2.263946056365967,0.23182560503482819,2.406482458114624,20.0,2.0169506072998047,0.9041624069213867,9.0,5.031869411468506,0.753040113823808,0.9965648055076599,0.7664948105812073,0.3230828046798706,0.08758773830775356,0.3230828046798706,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁in,8,target,conditional,ADP,prep,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,9.422843933105469,9.394025355782633,1.7971365451812744,0.4765917658805847,0.9983974695205688,20.0,0.9983974695205688,1.0,2.0,2.5990755558013916,0.361807501051676,0.7724627256393433,0.9064127206802368,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁the,9,target,conditional,DET,det,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,7.149951457977295,10.6693237894835,1.676171064376831,0.6117731928825378,0.8062524795532227,20.0,0.8062525987625122,1.0000001192092896,2.0,3.854389190673828,0.7194485349237368,1.195061445236206,0.8542791604995728,0.5324558019638062,0.1861953276094549,0.5324558019638062,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁yard,10,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,12.012724876403809,18.624649624378375,1.1960599422454834,0.3528476357460022,0.09818629175424576,20.0,0.0981864482164383,1.0000001192092896,2.0,1.9511221647262573,0.2908345520401731,0.6543480753898621,0.9223794341087341,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,.,11,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,12.648881912231445,9.150860281969758,2.2042713165283203,0.12205743044614792,2.026729106903076,20.0,1.7680177688598633,0.9434611201286316,7.0,2.5992112159729004,0.2002585095617158,0.16691139340400696,0.8873072862625122,-0.0,-0.0,-0.0,1.0,1.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁The,12,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,5.263269424438477,16.101089599445437,1.3666133880615234,0.7777228355407715,0.7324504852294922,20.0,0.7324506044387817,1.0000001192092896,3.0,6.615713119506836,4.675362628180064,1.9554030895233154,0.6005340218544006,1.2423475980758667,20.0,1.2423474788665771,0.9999998211860657,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁boy,13,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,3.7343857288360596,17.414289454058768,0.46008577942848206,0.8247880339622498,-0.0,20.0,-0.0,1.0,1.0,4.812834739685059,1.3921855772293432,1.2170277833938599,0.7820665836334229,0.9999566674232483,0.9888618263408989,0.9999566674232483,1.0,2.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁gave,14,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,11.571027755737305,19.550683568364356,1.9157726764678955,0.28964459896087646,1.0835115909576416,20.0,1.0835115909576416,1.0000001192092896,3.0,6.568406581878662,1.513188541810577,1.7203949689865112,0.6346298456192017,0.7887817621231079,0.37773521015526756,0.7887817621231079,1.0,3.0
Na podwórzu bawił się chłopiec z kotem. Kotu chłopiec dał piłkę.,▁a,15,target,conditional,NOUN,pobj,,,,,,,,,,,,,,,,,,,3.0,A boy with a cat was having fun in the yard. The boy gave a ball to the cat.,7.71687650680542,2.9798745928343804,1.98294198513031,0.5286188125610352,1.3016071319580078,2.058948004346926,1.3016072511672974,0.9999999403953552,3.0,3.5168468952178955,0.6995917167324103,1.1468820571899414,0.8653863072395325,0.5853844881057739,0.2183263240973271,0.5853843688964844,0.9999998807907104,2.0
